#time	y	u
0.000100	0.000000	0.000000
0.000200	0.000000	0.000000
0.000300	0.000000	0.000000
0.000400	0.000000	0.000000
0.000500	0.000000	0.000000
0.000600	0.000000	0.000000
0.000700	0.000000	0.000000
0.000800	0.000000	0.000000
0.000900	0.000000	0.000000
0.001000	0.000000	0.000000
0.001100	0.000000	0.000000
0.001200	0.000000	0.000000
0.001300	0.000000	0.000000
0.001400	0.000000	0.000000
0.001500	0.000000	0.000000
0.001600	0.000000	0.000000
0.001700	0.000000	0.000000
0.001800	0.000000	0.000000
0.001900	0.000000	0.000000
0.002000	0.000000	0.000000
0.002100	0.000000	0.000000
0.002200	0.000000	0.000000
0.002300	0.000000	0.000000
0.002400	0.000000	0.000000
0.002500	0.000000	0.000000
0.002600	0.000000	0.000000
0.002700	0.000000	0.000000
0.002800	0.000000	0.000000
0.002900	0.000000	0.000000
0.003000	0.000000	0.000000
0.003100	0.000000	0.000000
0.003200	0.000000	0.000000
0.003300	0.000000	0.000000
0.003400	0.000000	0.000000
0.003500	0.000000	0.000000
0.003600	0.000000	0.000000
0.003700	0.000000	0.000000
0.003800	0.000000	0.000000
0.003900	0.000000	0.000000
0.004000	0.000000	0.000000
0.004100	0.000000	0.000000
0.004200	0.000000	0.000000
0.004300	0.000000	0.000000
0.004400	0.000000	0.000000
0.004500	0.000000	0.000000
0.004600	0.000000	0.000000
0.004700	0.000000	0.000000
0.004800	0.000000	0.000000
0.004900	0.000000	0.000000
0.005000	0.000000	0.000000
0.005100	0.000000	0.000000
0.005200	0.000000	0.000000
0.005300	0.000000	0.000000
0.005400	0.000000	0.000000
0.005500	0.000000	0.000000
0.005600	0.000000	0.000000
0.005700	0.000000	0.000000
0.005800	0.000000	0.000000
0.005900	0.000000	0.000000
0.006000	0.000000	0.000000
0.006100	0.000000	0.000000
0.006200	0.000000	0.000000
0.006300	0.000000	0.000000
0.006400	0.000000	0.000000
0.006500	0.000000	0.000000
0.006600	0.000000	0.000000
0.006700	0.000000	0.000000
0.006800	0.000000	0.000000
0.006900	0.000000	0.000000
0.007000	0.000000	0.000000
0.007100	0.000000	10.800000
0.007200	0.001327	10.800000
0.007300	0.005104	10.800000
0.007400	0.011050	10.800000
0.007500	0.018912	10.800000
0.007600	0.028461	10.800000
0.007700	0.039493	10.800000
0.007800	0.051821	10.800000
0.007900	0.065281	10.800000
0.008000	0.079722	10.800000
0.008100	0.095009	10.800000
0.008200	0.111023	10.800000
0.008300	0.127655	10.800000
0.008400	0.144808	10.800000
0.008500	0.162393	10.800000
0.008600	0.180335	10.800000
0.008700	0.198561	10.800000
0.008800	0.217011	10.800000
0.008900	0.235628	10.800000
0.009000	0.254362	10.800000
0.009100	0.273170	10.800000
0.009200	0.292010	10.800000
0.009300	0.310849	10.800000
0.009400	0.329655	10.800000
0.009500	0.348401	10.800000
0.009600	0.367062	10.800000
0.009700	0.385617	10.800000
0.009800	0.404047	10.800000
0.009900	0.422336	10.800000
0.010000	0.440469	10.800000
0.010100	0.458434	10.800000
0.010200	0.476220	10.800000
0.010300	0.493818	10.800000
0.010400	0.511220	10.800000
0.010500	0.528420	10.800000
0.010600	0.545412	10.800000
0.010700	0.562192	10.800000
0.010800	0.578755	10.800000
0.010900	0.595100	10.800000
0.011000	0.611224	10.800000
0.011100	0.627125	10.800000
0.011200	0.642804	10.800000
0.011300	0.658258	10.800000
0.011400	0.673490	10.800000
0.011500	0.688498	10.800000
0.011600	0.703284	10.800000
0.011700	0.717849	10.800000
0.011800	0.732194	10.800000
0.011900	0.746321	10.800000
0.012000	0.760232	10.800000
0.012100	0.773928	10.800000
0.012200	0.787413	10.800000
0.012300	0.800688	10.800000
0.012400	0.813755	10.800000
0.012500	0.826617	10.800000
0.012600	0.839277	10.800000
0.012700	0.851738	10.800000
0.012800	0.864002	10.800000
0.012900	0.876072	10.800000
0.013000	0.887950	10.800000
0.013100	0.899641	10.800000
0.013200	0.911145	10.800000
0.013300	0.922467	10.800000
0.013400	0.933610	10.800000
0.013500	0.944575	10.800000
0.013600	0.955366	10.800000
0.013700	0.965987	10.800000
0.013800	0.976438	10.800000
0.013900	0.986725	10.800000
0.014000	0.996848	10.800000
0.014100	1.006812	10.800000
0.014200	1.016618	10.800000
0.014300	1.026270	10.800000
0.014400	1.035770	10.800000
0.014500	1.045121	10.800000
0.014600	1.054326	10.800000
0.014700	1.063386	10.800000
0.014800	1.072306	10.800000
0.014900	1.081086	10.800000
0.015000	1.089730	10.800000
0.015100	1.098240	10.800000
0.015200	1.106619	10.800000
0.015300	1.114869	10.800000
0.015400	1.122992	10.800000
0.015500	1.130990	10.800000
0.015600	1.138867	10.800000
0.015700	1.146623	10.800000
0.015800	1.154262	4.998820
0.015900	1.161228	4.998820
0.016000	1.167049	4.998820
0.016100	1.171848	4.998820
0.016200	1.175732	4.998820
0.016300	1.178800	4.998820
0.016400	1.181139	4.998820
0.016500	1.182829	4.998820
0.016600	1.183943	4.998820
0.016700	1.184545	4.998820
0.016800	1.184692	4.998820
0.016900	1.184439	4.998820
0.017000	1.183832	4.998820
0.017100	1.182913	4.998820
0.017200	1.181722	4.998820
0.017300	1.180292	4.998820
0.017400	1.178655	4.998820
0.017500	1.176838	4.998820
0.017600	1.174868	4.998820
0.017700	1.172765	4.998820
0.017800	1.170550	4.158350
0.017900	1.168162	4.158350
0.018000	1.165546	4.158350
0.018100	1.162736	4.158350
0.018200	1.159760	4.158350
0.018300	1.156642	4.158350
0.018400	1.153407	4.158350
0.018500	1.150074	4.158350
0.018600	1.146662	4.158350
0.018700	1.143187	4.158350
0.018800	1.139664	4.158350
0.018900	1.136107	4.158350
0.019000	1.132526	4.158350
0.019100	1.128932	4.158350
0.019200	1.125335	4.158350
0.019300	1.121743	4.158350
0.019400	1.118162	4.158350
0.019500	1.114600	4.158350
0.019600	1.111062	4.158350
0.019700	1.107554	4.158350
0.019800	1.104078	4.158350
0.019900	1.100640	4.158350
0.020000	1.097243	4.158350
0.020100	1.093889	4.158350
0.020200	1.090581	4.158350
0.020300	1.087321	4.158350
0.020400	1.084110	4.158350
0.020500	1.080951	4.158350
0.020600	1.077845	4.158350
0.020700	1.074792	4.158350
0.020800	1.071794	4.158350
0.020900	1.068850	4.158350
0.021000	1.065962	4.158350
0.021100	1.063129	4.158350
0.021200	1.060352	4.158350
0.021300	1.057631	4.158350
0.021400	1.054966	4.158350
0.021500	1.052356	4.158350
0.021600	1.049802	4.158350
0.021700	1.047302	4.158350
0.021800	1.044858	-0.637700
0.021900	1.042006	-0.637700
0.022000	1.038357	-0.637700
0.022100	1.034007	-0.637700
0.022200	1.029044	-0.637700
0.022300	1.023546	-0.637700
0.022400	1.017585	-0.637700
0.022500	1.011223	-0.637700
0.022600	1.004519	-0.637700
0.022700	0.997523	-0.637700
0.022800	0.990282	-0.637700
0.022900	0.982836	-0.637700
0.023000	0.975223	-0.637700
0.023100	0.967476	-0.637700
0.023200	0.959624	-0.637700
0.023300	0.951694	-0.637700
0.023400	0.943709	-0.637700
0.023500	0.935690	-0.637700
0.023600	0.927656	-0.637700
0.023700	0.919624	-0.637700
0.023800	0.911608	0.282110
0.023900	0.903710	0.282110
0.024000	0.896016	0.282110
0.024100	0.888517	0.282110
0.024200	0.881207	0.282110
0.024300	0.874076	0.282110
0.024400	0.867118	0.282110
0.024500	0.860327	0.282110
0.024600	0.853697	0.282110
0.024700	0.847222	0.282110
0.024800	0.840897	0.282110
0.024900	0.834717	0.282110
0.025000	0.828677	0.282110
0.025100	0.822772	0.282110
0.025200	0.817000	0.282110
0.025300	0.811355	0.282110
0.025400	0.805835	0.282110
0.025500	0.800435	0.282110
0.025600	0.795153	0.933340
0.025700	0.790047	0.933340
0.025800	0.785168	0.933340
0.025900	0.780500	0.933340
0.026000	0.776029	0.933340
0.026100	0.771739	0.933340
0.026200	0.767620	0.933340
0.026300	0.763661	0.933340
0.026400	0.759851	0.933340
0.026500	0.756180	0.933340
0.026600	0.752641	0.933340
0.026700	0.749226	0.933340
0.026800	0.745927	0.933340
0.026900	0.742738	0.933340
0.027000	0.739654	0.933340
0.027100	0.736668	0.933340
0.027200	0.733775	0.933340
0.027300	0.730972	0.933340
0.027400	0.728253	0.933340
0.027500	0.725615	2.392180
0.027600	0.723194	2.392180
0.027700	0.721106	2.392180
0.027800	0.719318	2.392180
0.027900	0.717800	2.392180
0.028000	0.716525	2.392180
0.028100	0.715470	2.392180
0.028200	0.714612	2.392180
0.028300	0.713932	2.392180
0.028400	0.713411	2.392180
0.028500	0.713034	2.392180
0.028600	0.712785	2.392180
0.028700	0.712653	2.392180
0.028800	0.712625	2.392180
0.028900	0.712690	2.392180
0.029000	0.712839	2.392180
0.029100	0.713063	2.392180
0.029200	0.713354	2.392180
0.029300	0.713705	2.392180
0.029400	0.714109	2.392180
0.029500	0.714561	2.392180
0.029600	0.715056	2.392180
0.029700	0.715589	2.392180
0.029800	0.716156	2.392180
0.029900	0.716752	2.392180
0.030000	0.717375	2.392180
0.030100	0.718021	2.392180
0.030200	0.718688	2.392180
0.030300	0.719373	2.392180
0.030400	0.720073	2.392180
0.030500	0.720787	2.392180
0.030600	0.721514	2.392180
0.030700	0.722250	2.392180
0.030800	0.722995	2.392180
0.030900	0.723748	2.392180
0.031000	0.724507	2.392180
0.031100	0.725271	2.392180
0.031200	0.726040	2.392180
0.031300	0.726812	2.392180
0.031400	0.727586	2.392180
0.031500	0.728363	2.392180
0.031600	0.729141	2.392180
0.031700	0.729920	2.392180
0.031800	0.730699	3.713890
0.031900	0.731605	3.713890
0.032000	0.732745	3.713890
0.032100	0.734093	3.713890
0.032200	0.735622	3.713890
0.032300	0.737312	3.713890
0.032400	0.739143	3.713890
0.032500	0.741095	3.713890
0.032600	0.743155	3.713890
0.032700	0.745306	3.713890
0.032800	0.747535	3.713890
0.032900	0.749833	3.713890
0.033000	0.752186	3.713890
0.033100	0.754588	3.713890
0.033200	0.757028	3.713890
0.033300	0.759499	3.713890
0.033400	0.761995	3.713890
0.033500	0.764510	3.713890
0.033600	0.767038	3.713890
0.033700	0.769575	3.713890
0.033800	0.772115	4.413330
0.033900	0.774724	4.413330
0.034000	0.777453	4.413330
0.034100	0.780287	4.413330
0.034200	0.783209	4.413330
0.034300	0.786206	4.413330
0.034400	0.789265	4.413330
0.034500	0.792376	4.413330
0.034600	0.795527	4.413330
0.034700	0.798711	4.413330
0.034800	0.801918	4.413330
0.034900	0.805143	4.413330
0.035000	0.808379	4.413330
0.035100	0.811619	4.413330
0.035200	0.814860	4.413330
0.035300	0.818096	4.413330
0.035400	0.821324	4.413330
0.035500	0.824540	4.413330
0.035600	0.827742	4.413330
0.035700	0.830926	4.413330
0.035800	0.834090	4.413330
0.035900	0.837232	4.413330
0.036000	0.840350	4.413330
0.036100	0.843443	4.413330
0.036200	0.846509	4.413330
0.036300	0.849548	4.413330
0.036400	0.852558	4.413330
0.036500	0.855539	4.413330
0.036600	0.858489	4.413330
0.036700	0.861409	4.413330
0.036800	0.864299	4.413330
0.036900	0.867156	4.413330
0.037000	0.869983	4.413330
0.037100	0.872777	4.413330
0.037200	0.875540	4.413330
0.037300	0.878271	4.413330
0.037400	0.880971	4.413330
0.037500	0.883639	4.413330
0.037600	0.886276	4.413330
0.037700	0.888881	4.413330
0.037800	0.891456	4.431320
0.037900	0.894002	4.431320
0.038000	0.896520	4.431320
0.038100	0.899011	4.431320
0.038200	0.901475	4.431320
0.038300	0.903912	4.431320
0.038400	0.906322	4.431320
0.038500	0.908704	4.431320
0.038600	0.911060	4.431320
0.038700	0.913389	4.431320
0.038800	0.915692	4.431320
0.038900	0.917969	4.431320
0.039000	0.920219	4.431320
0.039100	0.922444	4.431320
0.039200	0.924644	4.431320
0.039300	0.926818	4.431320
0.039400	0.928968	4.431320
0.039500	0.931093	3.480520
0.039600	0.933103	3.480520
0.039700	0.934921	3.480520
0.039800	0.936565	3.480520
0.039900	0.938055	3.480520
0.040000	0.939405	3.480520
0.040100	0.940631	3.480520
0.040200	0.941746	3.480520
0.040300	0.942761	3.480520
0.040400	0.943687	3.480520
0.040500	0.944534	3.480520
0.040600	0.945310	3.480520
0.040700	0.946024	3.480520
0.040800	0.946681	3.480520
0.040900	0.947289	3.480520
0.041000	0.947854	3.480520
0.041100	0.948380	3.480520
0.041200	0.948872	3.480520
0.041300	0.949334	3.480520
0.041400	0.949770	3.480520
0.041500	0.950183	3.009640
0.041600	0.950532	3.009640
0.041700	0.950780	3.009640
0.041800	0.950940	3.009640
0.041900	0.951022	3.009640
0.042000	0.951036	3.009640
0.042100	0.950991	3.009640
0.042200	0.950895	3.009640
0.042300	0.950755	3.009640
0.042400	0.950577	3.009640
0.042500	0.950367	3.009640
0.042600	0.950130	3.009640
0.042700	0.949871	3.009640
0.042800	0.949594	3.009640
0.042900	0.949302	3.009640
0.043000	0.949000	3.009640
0.043100	0.948689	3.009640
0.043200	0.948372	3.009640
0.043300	0.948052	3.009640
0.043400	0.947731	3.009640
0.043500	0.947410	2.693400
0.043600	0.947061	2.693400
0.043700	0.946660	2.693400
0.043800	0.946214	2.693400
0.043900	0.945731	2.693400
0.044000	0.945215	2.693400
0.044100	0.944674	2.693400
0.044200	0.944112	2.693400
0.044300	0.943533	2.693400
0.044400	0.942942	2.693400
0.044500	0.942341	2.693400
0.044600	0.941735	2.693400
0.044700	0.941126	2.693400
0.044800	0.940516	2.693400
0.044900	0.939908	2.693400
0.045000	0.939304	2.693400
0.045100	0.938705	2.693400
0.045200	0.938113	2.693400
0.045300	0.937529	2.693400
